profile_id,condition,gender,year_birth,race,education,income,party,trust_competent_1,trust_intelligent_1,trust_qualified_1,trust_honest_1,trust_ethical_1,trust_sincere_1,trust_concerned_1,trust_improve_1,trust_considerate_1,trust_feedback_1,trust_transparent_1,trust_attention_1,funding_5,inst_trust_epa_1,inst_trust_nasa_1,inst_trust_noaa_1,inst_trust_uni_1,inst_trust_gov_1,policy_1_1,policy_2_1,policy_3_1,policy_4_1,trust_post_1,distrust_1,donation,newsletter,belief_post_1,concern_1_1,concern_2_1,concern_3_1,individual_meat_1,individual_transport_1,individual_solar_1,individual_fly_1,individual_talk_1,individual_donate_1,policy_general_1,policy_specific_1_1,policy_specific_2_1,policy_specific_3_1,policy_specific_4_1,policy_specific_5_1,policy_specific_6_1,policy_specific_7_1
p04452,Measurement & modeling (1),Female,1946,White / Caucasian,High school diploma / GED,"$100,000 to $167,999",Republican,18,13,9,13,39,1,39,19,33,5,26,6,39,8,7,54,5,2,37,10,21,42,8,85,7,2,48,8,15,28,15,17,7,2,11,20,10,5,28,2,4,4,19,30
p04453,Scientist community helpers,Female,1946,Other,Master's degree / Professional degree,"$56,000 to $99,999",Democrat,85,85,85,80,85,90,75,100,90,75,85,80,15,100,85,100,90,90,50,95,75,80,90,20,8,2,90,90,80,85,95,75,75,100,90,95,90,85,90,85,85,70,80,90
p04454,Oil industry misinformation,Female,1985,White / Caucasian,Bachelor's degree,"$100,000 to $167,999",Democrat,90,100,70,100,90,90,50,70,40,70,80,50,70,70,90,80,90,70,10,60,60,100,60,0,8,1,80,90,60,100,70,80,10,70,100,0,10,80,80,80,90,70,50,0
p04455,Social justice,Female,1985,White / Caucasian,High school diploma / GED,"$56,000 to $99,999",Democrat,85,80,70,75,70,80,75,85,60,50,90,90,20,70,50,65,90,70,85,90,65,65,45,20,2,2,85,85,80,60,55,85,35,55,75,65,90,75,80,60,70,30,65,70
p04456,Scientist community helpers,Male,1961,White / Caucasian,Less than high school,"$100,000 to $167,999",Republican,60,0,15,5,15,10,0,15,20,25,35,85,95,15,45,35,40,40,60,35,45,50,5,95,2,2,5,20,5,85,10,60,5,10,0,5,20,5,70,30,25,5,15,60
p04457,Interview Prof. Maraun,Male,2007,White / Caucasian,High school diploma / GED,"$56,000 to $99,999",Democrat,80,80,60,90,30,30,60,50,20,70,60,60,50,40,20,80,60,30,20,40,80,10,50,0,3,2,90,40,60,80,60,90,60,30,70,70,40,50,50,70,80,60,60,90
p04458,Measurement & modeling (1),Male,1958,White / Caucasian,High school diploma / GED,"$30,000 to $55,999",Republican,80,0,15,35,15,50,30,10,60,0,0,10,55,30,10,30,0,0,60,15,45,10,20,100,0,2,0,0,20,0,20,0,0,0,0,0,10,0,40,0,15,5,40,70
p04459,Scientist community helpers,Male,1982,Other,Some college or Associate's degree,"$100,000 to $167,999",Republican,35,0,30,25,30,5,90,15,40,5,20,50,95,5,45,35,20,5,20,10,100,0,45,100,1,2,55,0,25,25,25,75,5,50,15,10,100,20,0,25,75,0,35,20
p04460,Social justice,Male,1970,White / Caucasian,Less than high school,"$100,000 to $167,999",Republican,75,30,40,65,45,25,30,20,0,55,5,30,85,30,45,15,55,55,60,20,15,10,15,15,1,1,40,55,5,10,75,15,5,5,75,10,0,20,0,10,65,35,15,5
p04461,Scientist community helpers,Male,2000,White / Caucasian,High school diploma / GED,"$56,000 to $99,999",Republican,65,45,70,85,35,70,10,15,25,0,20,95,80,5,55,30,40,25,10,5,15,5,25,45,3,2,20,5,35,25,15,80,45,10,15,10,25,10,5,0,75,20,50,75
p04462,Former skeptics,Male,1952,Black / African American,Master's degree / Professional degree,"$168,000 or more",Democrat,70,80,30,70,90,60,80,70,70,80,60,70,90,30,50,80,100,100,50,100,90,60,70,30,9,2,60,40,100,60,50,70,10,30,80,50,60,0,50,60,90,100,60,60
p04463,Measurement & modeling (2),Female,1957,White / Caucasian,High school diploma / GED,"Less than $30,000",Democrat,45,30,70,25,20,70,35,70,30,15,45,50,0,40,50,65,20,10,65,90,100,45,45,20,4,2,55,50,80,80,20,70,5,60,30,10,85,85,90,80,60,75,100,75
p04464,Measurement & modeling (1),Female,1991,White / Caucasian,Some college or Associate's degree,"$56,000 to $99,999",Republican,10,20,15,5,55,15,20,25,25,40,15,5,55,5,10,45,5,5,50,70,55,5,5,90,1,2,45,10,45,35,55,10,5,5,95,15,20,5,30,35,70,15,75,70
p04465,Scientist community helpers,Female,1997,Other,Less than high school,"Less than $30,000",Democrat,40,30,40,30,40,20,70,40,30,10,60,60,10,50,60,50,10,30,80,60,80,90,10,50,6,2,80,90,90,80,60,60,30,40,40,60,80,70,80,80,70,70,90,80
p04466,Consensus,Male,1992,White / Caucasian,Bachelor's degree,"$56,000 to $99,999",Independent,85,85,95,45,70,70,30,85,80,75,60,40,15,50,80,100,45,35,95,95,65,60,100,60,6,2,80,60,65,85,95,70,75,80,60,25,95,75,75,95,65,40,70,35
p04467,control,Female,1985,Other,Bachelor's degree,"$56,000 to $99,999",Democrat,95,85,100,95,90,90,100,90,100,70,95,90,5,85,85,90,90,90,95,90,95,95,85,15,4,1,95,95,100,100,75,75,35,100,100,45,100,85,100,90,95,80,100,100
p04468,Portrait Prof. Cherry,Female,1980,White / Caucasian,Some college or Associate's degree,"$30,000 to $55,999",Independent,50,100,100,25,50,75,50,0,25,50,75,50,0,50,50,100,100,0,50,50,75,25,25,75,1,2,0,25,0,25,25,0,25,50,25,50,50,0,75,50,50,50,50,25
p04469,Oil industry misinformation,Female,1998,Other,Some college or Associate's degree,"$100,000 to $167,999",Independent,10,40,0,10,20,20,10,10,10,20,20,10,30,90,80,60,50,10,40,80,100,80,10,70,4,2,60,30,80,30,40,70,60,80,90,70,80,50,70,80,70,80,80,80
p04470,Oil industry misinformation,Female,1959,White / Caucasian,Bachelor's degree,"$168,000 or more",Republican,25,45,60,0,50,45,20,55,20,35,10,15,0,35,20,60,60,80,25,35,55,40,5,90,0,2,15,95,30,15,25,15,5,10,15,0,15,25,15,50,55,20,30,60
p04471,Peer-review,Male,1975,White / Caucasian,High school diploma / GED,"$168,000 or more",Republican,40,65,55,30,10,70,30,30,20,25,60,15,50,50,40,75,15,60,10,35,25,55,20,75,0,1,10,15,15,15,10,10,40,20,20,30,15,20,20,35,55,25,10,55
p04472,Portrait Prof. Cherry,Female,1962,Black / African American,High school diploma / GED,"Less than $30,000",Republican,10,5,40,85,5,0,10,10,10,35,0,0,95,0,10,0,0,5,55,10,50,35,15,100,2,2,25,0,80,35,100,15,35,0,30,0,95,15,35,65,15,70,35,65
p04473,control,Male,2000,Hispanic / Latino,Bachelor's degree,"$30,000 to $55,999",Republican,75,30,10,26,43,40,100,50,28,53,17,16,30,16,0,58,72,9,98,48,100,47,39,6,0,2,54,15,98,32,3,11,0,10,2,3,100,15,88,75,39,5,22,62
p04474,Oil industry misinformation,Female,1999,White / Caucasian,High school diploma / GED,"Less than $30,000",Independent,85,90,70,60,65,65,60,30,35,80,55,55,10,80,65,70,95,45,70,70,90,25,95,0,2,2,65,75,90,45,35,50,10,30,95,35,70,70,80,95,85,30,65,75
p04475,Measurement & modeling (2),Male,2004,Hispanic / Latino,Some college or Associate's degree,"$56,000 to $99,999",Democrat,70,70,70,90,70,60,70,70,50,40,70,60,20,60,60,70,60,30,90,40,90,80,60,50,6,1,50,80,60,50,70,70,60,50,50,60,70,80,60,70,70,50,60,50
p04476,Interview Prof. Sebille,Male,1949,Black / African American,Bachelor's degree,"$168,000 or more",Democrat,90,90,100,80,100,90,85,100,100,65,100,95,10,95,100,85,85,100,95,70,95,80,90,5,2,2,95,100,70,90,70,45,10,0,10,85,90,85,100,100,95,20,100,75
p04477,Interview Prof. Maraun,Female,1981,Black / African American,Some college or Associate's degree,"$56,000 to $99,999",Republican,65,80,55,75,65,45,15,75,75,80,85,55,15,20,85,70,15,55,50,55,90,40,75,35,3,2,60,15,30,35,30,5,55,40,65,55,30,35,90,85,75,85,55,75
p04478,Scientist community helpers,Female,1958,White / Caucasian,High school diploma / GED,"$100,000 to $167,999",Republican,25,10,38,36,33,18,47,21,49,31,29,33,37,48,46,34,23,30,47,58,27,41,54,56,0,2,12,8,21,20,12,8,10,16,10,17,10,24,25,41,79,61,25,56
p04479,Extreme weather predictions,Male,1983,White / Caucasian,Master's degree / Professional degree,"$168,000 or more",Republican,100,95,100,12,86,100,57,99,94,19,41,86,100,0,49,84,62,61,26,4,85,85,50,13,6,2,100,0,0,59,34,100,21,36,12,69,0,34,68,63,64,33,20,40
p04480,High public trust,Female,1947,White / Caucasian,Some college or Associate's degree,"$56,000 to $99,999",Republican,20,50,70,80,30,30,0,20,60,40,20,30,80,0,20,10,20,20,10,20,40,80,50,100,0,2,10,10,0,10,0,10,70,40,10,60,30,10,40,10,90,10,20,10
p04481,Corporate reliance,Male,1965,Other,Master's degree / Professional degree,"$56,000 to $99,999",Democrat,80,100,90,65,95,95,90,50,90,80,50,85,5,100,65,95,95,30,60,80,65,60,85,15,0,1,95,45,15,35,40,0,75,25,65,20,10,40,25,65,95,45,90,60
p04482,control,Female,1965,White / Caucasian,High school diploma / GED,"$56,000 to $99,999",Republican,5,5,10,5,0,50,35,10,5,10,10,0,20,5,0,35,20,10,10,10,80,20,30,15,0,2,0,15,35,5,5,0,15,0,10,30,10,5,0,90,75,0,80,100
p04483,Former skeptics,Female,1954,Black / African American,Doctorate degree / Ph.D.,"Less than $30,000",Democrat,80,90,90,80,80,80,90,90,90,90,90,100,20,90,100,80,50,80,90,90,90,80,100,20,9,2,80,90,80,90,90,70,30,90,70,70,90,40,90,80,90,50,90,90
p04484,Interview Prof. Maraun,Male,1971,White / Caucasian,Some college or Associate's degree,"$168,000 or more",Republican,10,10,35,5,10,10,15,0,10,25,0,0,90,15,10,0,0,70,30,0,10,0,5,40,0,1,5,0,0,15,35,0,35,0,35,10,10,15,10,0,5,0,10,0
p04485,Peer-review,Female,1953,White / Caucasian,High school diploma / GED,"Less than $30,000",Democrat,30,40,30,30,30,40,30,30,40,30,40,40,20,30,60,70,40,20,60,60,60,70,50,50,2,2,70,70,80,60,30,30,50,20,30,30,90,30,60,80,70,30,80,60
p04486,Scientist community helpers,Female,1960,White / Caucasian,Bachelor's degree,"$56,000 to $99,999",Democrat,100,65,95,40,100,100,55,95,85,5,40,10,0,80,65,100,100,90,95,95,100,90,85,25,6,2,100,85,100,100,35,50,0,95,70,15,90,100,35,75,75,30,45,95
p04487,Scientist community helpers,Male,1974,White / Caucasian,Some college or Associate's degree,"$30,000 to $55,999",Republican,75,75,0,25,50,50,50,25,75,100,25,75,100,0,100,50,25,25,50,50,50,25,75,25,1,2,75,25,50,50,25,75,0,25,25,50,50,25,0,25,100,25,75,50
p04488,Oil industry misinformation,Female,1957,White / Caucasian,Master's degree / Professional degree,"$56,000 to $99,999",Democrat,60,80,90,80,60,70,60,80,80,50,60,40,20,80,60,90,80,60,90,80,80,90,70,70,2,2,80,80,80,90,60,10,10,40,30,20,90,60,80,90,50,80,90,70
p04489,Oil industry misinformation,Female,1980,White / Caucasian,Less than high school,"$56,000 to $99,999",Republican,39,13,11,21,21,20,21,16,22,13,12,12,29,8,23,18,33,15,52,50,71,35,24,58,0,2,21,22,11,90,20,26,23,39,35,9,41,57,31,36,59,19,55,58
p04490,Scientist community helpers,Male,1958,White / Caucasian,Bachelor's degree,"$56,000 to $99,999",Republican,20,5,20,5,5,15,20,5,15,20,15,20,65,0,30,10,10,35,50,0,10,35,15,90,0,2,15,15,90,0,5,5,15,40,10,15,20,15,35,100,35,20,80,95
p04491,Interview Prof. Maraun,Female,1994,White / Caucasian,Some college or Associate's degree,"$30,000 to $55,999",Republican,75,70,55,90,60,80,65,50,45,45,60,70,55,55,70,60,35,85,85,50,55,50,80,15,3,2,60,50,55,50,20,40,25,55,55,30,50,20,50,65,90,60,75,60
p04492,Portrait Prof. Cherry,Male,2002,White / Caucasian,Bachelor's degree,"$56,000 to $99,999",Democrat,80,80,60,50,50,80,90,90,70,80,70,50,10,30,90,60,70,50,50,70,80,70,80,10,1,2,80,60,90,80,50,90,70,30,60,40,60,60,30,90,70,40,60,60
p04493,Consensus,Male,1946,White / Caucasian,Some college or Associate's degree,"$56,000 to $99,999",Democrat,94,100,93,100,85,97,95,100,100,100,100,96,0,100,96,100,86,95,98,86,100,100,86,61,0,2,98,74,85,100,11,76,35,77,94,0,100,95,90,80,93,70,100,50
p04494,Funding,Male,1976,Other,High school diploma / GED,"Less than $30,000",Democrat,55,40,45,45,40,30,35,50,55,35,50,35,75,45,10,45,70,55,55,70,50,45,70,15,0,1,65,45,50,60,40,30,10,35,10,15,50,35,90,55,80,50,50,70
p04495,Extreme weather predictions,Female,1946,White / Caucasian,High school diploma / GED,"$30,000 to $55,999",Democrat,51,59,86,43,59,51,57,48,44,54,44,70,13,70,72,64,53,25,39,53,67,57,60,10,5,2,73,84,53,49,19,8,19,32,24,10,75,26,31,75,71,31,83,57
p04496,Oil industry misinformation,Female,2005,White / Caucasian,Some college or Associate's degree,"$56,000 to $99,999",Independent,95,35,80,45,55,75,90,70,55,65,45,50,15,70,95,40,80,90,70,65,60,65,100,45,7,1,40,90,90,70,95,55,55,45,95,75,60,90,70,60,75,55,90,95
p04497,control,Female,2003,White / Caucasian,Bachelor's degree,"$168,000 or more",Democrat,90,80,90,90,100,80,90,90,60,80,90,40,20,60,80,80,100,90,100,70,100,90,80,20,7,1,90,100,80,90,100,80,90,60,60,90,90,80,90,90,90,90,90,90
p04498,Consensus,Male,1970,White / Caucasian,Bachelor's degree,"$100,000 to $167,999",Democrat,95,80,85,85,85,70,80,65,85,100,80,85,10,100,80,75,85,60,80,60,80,90,95,5,9,2,90,70,85,100,90,70,45,65,65,30,85,60,80,95,95,65,80,85
p04499,control,Female,1953,White / Caucasian,Some college or Associate's degree,"Less than $30,000",Republican,5,10,10,0,25,5,5,25,10,25,15,35,65,10,10,5,55,10,20,25,20,40,20,75,0,2,45,0,0,5,0,15,20,60,30,0,25,80,10,40,5,25,20,15
p04500,Interview Prof. Maraun,Male,1964,White / Caucasian,Less than high school,"$56,000 to $99,999",Republican,13,31,15,7,16,21,9,6,17,8,9,8,13,87,28,9,18,9,3,18,27,17,1,90,0,2,8,3,18,2,18,12,17,4,30,14,24,1,32,8,64,50,92,88
p04501,Measurement & modeling (2),Male,1956,White / Caucasian,Some college or Associate's degree,"$56,000 to $99,999",Republican,30,20,10,80,20,0,5,0,10,15,20,45,65,85,10,75,25,5,60,35,25,10,5,90,2,2,5,10,75,5,55,0,50,10,0,15,5,20,55,30,60,35,30,5
p04502,Extreme weather predictions,Female,1968,White / Caucasian,Bachelor's degree,"$56,000 to $99,999",Democrat,75,75,60,85,85,45,70,80,70,50,70,55,10,75,75,70,85,45,70,45,35,75,75,60,1,2,70,65,65,65,30,50,30,55,25,85,65,45,65,65,65,40,90,65
p04503,Oil industry misinformation,Male,1982,White / Caucasian,Bachelor's degree,"$56,000 to $99,999",Republican,75,70,70,25,50,65,65,90,55,15,20,60,65,20,55,55,40,0,80,20,10,80,45,75,2,2,15,30,35,15,5,75,5,0,20,30,20,20,40,25,55,5,50,50
p04504,Measurement & modeling (1),Male,1990,White / Caucasian,High school diploma / GED,"$56,000 to $99,999",Republican,0,13,12,1,21,0,14,19,19,35,15,17,100,0,3,34,0,6,41,14,27,11,0,70,4,2,25,16,15,0,65,16,62,17,34,2,0,8,100,59,7,5,13,69
p04505,Oil industry misinformation,Female,1997,Hispanic / Latino,Bachelor's degree,"$56,000 to $99,999",Republican,35,15,45,60,30,15,25,25,0,15,75,30,55,25,55,55,30,65,25,50,85,50,30,70,0,2,45,10,45,50,30,50,60,25,25,25,55,35,55,25,85,25,55,30
p04506,Funding,Male,1982,Black / African American,Some college or Associate's degree,"$30,000 to $55,999",Democrat,80,90,50,70,80,50,80,90,50,80,90,70,60,60,90,80,90,70,60,60,70,60,90,20,4,2,90,70,60,80,30,70,30,30,70,80,80,30,60,80,80,70,70,80
p04507,Scientist community helpers,Female,1978,Black / African American,Some college or Associate's degree,"$30,000 to $55,999",Democrat,60,45,45,0,30,35,20,35,0,20,0,35,80,80,70,45,45,15,85,50,90,100,10,50,4,2,95,85,100,85,100,90,65,65,45,10,100,85,100,100,85,100,100,90
p04508,Funding,Female,1975,White / Caucasian,Some college or Associate's degree,"$30,000 to $55,999",Democrat,10,50,55,55,45,65,65,90,65,60,90,60,5,50,90,70,100,65,80,65,80,50,60,35,0,1,15,45,40,40,60,90,25,95,55,30,45,90,85,90,85,45,75,80
p04509,Oil industry misinformation,Female,1978,Other,High school diploma / GED,"$56,000 to $99,999",Republican,35,35,40,10,35,25,20,25,10,55,40,65,40,15,40,30,30,20,30,15,55,25,40,40,4,2,40,50,35,35,25,30,35,30,10,40,55,20,25,65,30,35,10,60
p04510,Portrait Prof. Cherry,Male,1956,Other,High school diploma / GED,"Less than $30,000",Republican,22,6,2,33,4,19,0,19,27,36,32,58,84,1,11,76,39,1,59,2,18,17,5,52,2,2,6,20,46,36,2,2,3,30,9,59,3,13,8,8,31,19,4,33
p04511,Corporate reliance,Male,1976,Black / African American,Master's degree / Professional degree,"$56,000 to $99,999",Republican,85,90,80,85,60,85,35,85,90,80,65,65,40,45,70,55,90,55,70,65,65,55,65,10,7,2,30,30,30,55,10,65,45,15,25,25,50,15,80,70,90,55,75,75
p04512,Portrait Prof. Cherry,Male,2000,Black / African American,High school diploma / GED,"$100,000 to $167,999",Democrat,100,95,100,85,85,80,90,80,85,95,90,80,15,80,80,80,95,100,90,80,90,55,80,10,9,2,65,95,70,75,90,85,25,85,60,95,80,60,90,70,90,10,60,65
p04513,Interview Prof. Sebille,Female,1993,White / Caucasian,Bachelor's degree,"$100,000 to $167,999",Republican,86,34,64,58,63,61,55,81,53,34,39,62,77,53,42,77,14,15,42,30,79,26,70,14,4,2,71,43,56,27,44,64,43,57,21,25,43,41,72,49,44,31,29,62
p04514,Funding,Female,1960,White / Caucasian,Bachelor's degree,"$100,000 to $167,999",Republican,77,46,90,45,38,41,73,57,87,23,42,74,95,11,57,8,39,37,68,31,56,22,48,29,1,2,20,2,12,5,0,0,9,14,28,17,3,10,32,79,51,8,5,79
p04515,Corporate reliance,Female,1971,Hispanic / Latino,High school diploma / GED,"$100,000 to $167,999",Independent,30,10,20,60,40,30,10,60,10,70,10,30,40,10,90,10,30,0,20,40,50,80,50,80,1,2,60,0,30,30,70,0,20,30,10,50,20,40,20,10,100,40,60,40
p04516,Extreme weather predictions,Male,1991,White / Caucasian,High school diploma / GED,"Less than $30,000",Independent,80,90,35,65,60,45,90,95,25,75,45,35,70,25,75,90,45,40,75,60,95,45,45,50,1,2,85,95,75,95,65,5,15,30,50,45,90,70,95,95,90,35,85,80
p04517,control,Female,1995,Other,Some college or Associate's degree,"$100,000 to $167,999",Democrat,60,80,80,60,60,70,100,60,80,90,100,50,40,60,70,80,80,80,100,80,100,30,70,0,9,1,100,90,90,90,100,60,90,70,90,80,90,90,90,100,90,80,50,70
p04518,control,Female,1988,White / Caucasian,High school diploma / GED,"$30,000 to $55,999",Republican,50,40,80,40,50,50,40,40,30,20,40,30,40,50,50,30,50,40,40,40,40,50,10,80,0,2,50,40,30,50,50,30,40,30,30,40,50,40,30,70,50,50,50,70
p04519,Peer-review,Male,1961,White / Caucasian,Master's degree / Professional degree,"$100,000 to $167,999",Republican,45,50,45,20,35,20,60,40,10,30,0,85,45,5,35,25,0,20,75,0,55,30,45,80,4,2,30,50,5,25,0,0,100,5,15,0,0,10,85,25,65,10,30,45
p04520,Corporate reliance,Female,1954,White / Caucasian,Bachelor's degree,"$168,000 or more",Democrat,75,100,100,75,75,75,75,100,75,75,100,100,0,100,100,75,75,100,75,75,100,75,75,0,4,2,100,50,75,100,0,75,75,50,75,75,100,75,100,100,75,75,75,100
p04521,Measurement & modeling (2),Female,1954,White / Caucasian,Bachelor's degree,"Less than $30,000",Republican,35,45,10,20,30,40,30,50,70,65,50,10,40,15,50,50,85,55,65,20,35,30,35,75,1,2,30,40,40,10,10,10,10,20,50,55,10,20,15,20,50,15,30,20
p04522,Interview Prof. Maraun,Male,1983,White / Caucasian,High school diploma / GED,"Less than $30,000",Republican,7,44,41,36,58,79,12,24,35,23,27,19,96,18,27,35,10,40,59,14,32,44,30,30,2,2,37,7,27,44,11,13,18,1,22,11,20,14,21,44,11,31,35,42
p04523,Interview Prof. Sebille,Female,1962,White / Caucasian,Bachelor's degree,"$100,000 to $167,999",Democrat,100,97,100,100,90,93,79,100,100,89,100,89,79,73,96,82,90,62,71,86,87,94,91,0,9,2,67,80,82,65,87,93,41,37,46,4,44,71,80,92,93,100,98,93
p04524,Consensus,Male,2005,White / Caucasian,Some college or Associate's degree,"$56,000 to $99,999",Democrat,80,90,90,70,70,90,60,50,70,80,60,100,10,90,60,70,90,80,70,50,90,70,90,20,5,2,70,70,90,90,90,90,20,50,90,80,70,80,80,70,60,80,90,80
p04525,Funding,Female,2008,White / Caucasian,High school diploma / GED,"$56,000 to $99,999",Democrat,70,80,40,70,10,90,50,50,60,60,50,40,50,60,80,50,20,50,60,70,60,70,80,40,4,2,30,50,70,90,70,60,20,40,70,30,80,50,50,60,70,70,80,70
p04526,Interview Prof. Maraun,Male,1954,Hispanic / Latino,Less than high school,"Less than $30,000",Democrat,75,75,75,75,75,50,50,50,100,100,50,50,50,25,0,75,75,0,50,50,50,75,75,25,0,1,75,100,100,100,0,0,25,0,50,0,100,50,50,75,75,25,100,100
p04527,control,Female,1978,White / Caucasian,High school diploma / GED,"$100,000 to $167,999",Republican,13,54,24,31,13,22,50,1,0,12,7,54,0,14,18,65,67,18,14,0,0,27,46,79,0,1,0,9,0,12,2,21,8,8,5,0,0,0,22,0,89,8,1,16
p04528,Former skeptics,Male,2001,White / Caucasian,Some college or Associate's degree,"Less than $30,000",Republican,50,45,70,60,35,35,45,55,65,15,35,15,15,30,45,50,30,25,35,40,25,50,65,55,2,2,45,65,55,30,50,50,55,35,20,65,40,45,55,55,45,15,40,70
p04529,Funding,Male,1967,White / Caucasian,Some college or Associate's degree,"Less than $30,000",Republican,76,95,79,47,44,4,57,9,63,36,38,56,43,30,40,41,19,37,37,25,78,9,46,7,1,2,16,28,27,2,39,27,10,88,6,0,20,6,35,37,80,19,46,94
p04530,Measurement & modeling (2),Male,1966,White / Caucasian,Bachelor's degree,"$56,000 to $99,999",Republican,30,45,10,10,40,35,40,35,35,10,20,20,90,15,60,10,50,60,50,35,10,20,10,30,2,1,15,20,30,10,15,15,20,25,10,15,70,10,20,45,15,10,15,45
p04531,control,Male,2008,White / Caucasian,High school diploma / GED,"$56,000 to $99,999",Democrat,90,85,90,90,100,85,95,85,90,75,100,100,10,100,100,80,100,75,55,100,100,85,90,0,9,1,100,85,95,70,90,75,60,50,100,75,95,100,85,90,75,0,90,100
p04532,Extreme weather predictions,Female,2005,Black / African American,Some college or Associate's degree,"Less than $30,000",Republican,38,38,71,36,31,58,53,42,60,43,31,34,29,32,91,36,52,52,87,63,59,65,49,57,3,2,81,92,71,67,26,85,19,49,91,58,78,68,48,79,76,71,87,82
p04533,Measurement & modeling (1),Male,1950,White / Caucasian,High school diploma / GED,"$56,000 to $99,999",Democrat,50,50,50,30,30,40,40,60,30,30,80,50,50,30,50,50,30,30,60,80,40,40,50,40,0,2,10,40,30,40,50,30,10,30,50,20,60,60,50,80,70,20,10,70
p04534,Measurement & modeling (1),Female,1965,White / Caucasian,Master's degree / Professional degree,"$168,000 or more",Democrat,90,90,95,100,80,85,80,95,70,80,80,85,25,85,90,80,100,90,65,100,95,90,90,15,8,1,60,95,65,85,80,95,95,95,85,90,85,90,85,70,85,60,90,85
p04535,Portrait Prof. Cherry,Female,2001,White / Caucasian,Bachelor's degree,"$56,000 to $99,999",Democrat,60,70,75,95,65,80,75,65,75,55,70,70,5,85,95,95,95,70,95,95,95,60,80,20,6,2,85,85,95,90,65,70,90,95,75,75,95,75,70,100,95,80,90,95
p04536,control,Female,1962,White / Caucasian,High school diploma / GED,"Less than $30,000",Democrat,85,65,90,60,95,65,5,60,45,40,85,80,20,55,70,85,65,60,70,65,70,90,75,15,6,2,65,80,80,80,15,5,55,85,50,75,90,85,65,100,85,85,95,80
p04537,Measurement & modeling (1),Female,1967,White / Caucasian,Bachelor's degree,"$100,000 to $167,999",Democrat,80,85,85,100,95,50,95,85,90,70,65,90,20,80,95,85,100,50,75,70,80,95,90,5,9,1,90,95,60,80,100,100,95,70,85,100,75,95,100,100,100,95,100,85
p04538,Measurement & modeling (2),Male,1972,White / Caucasian,High school diploma / GED,"$30,000 to $55,999",Independent,95,76,92,91,98,82,99,98,69,66,80,69,0,0,90,63,42,67,63,98,64,91,98,16,1,2,87,37,60,42,47,56,70,11,1,39,93,63,77,88,81,65,89,84
p04539,Scientist community helpers,Female,1964,White / Caucasian,High school diploma / GED,"$100,000 to $167,999",Independent,85,60,70,60,75,70,65,25,65,55,65,70,15,75,90,75,50,55,55,65,85,70,90,15,0,2,90,50,60,35,40,55,20,30,10,10,35,75,65,45,75,35,75,60
p04540,Portrait Prof. Cherry,Female,2006,Hispanic / Latino,Some college or Associate's degree,"Less than $30,000",Democrat,90,70,60,100,100,80,90,80,100,100,100,80,0,100,70,80,100,90,100,90,90,100,100,10,10,2,100,100,100,90,50,60,70,100,90,70,90,100,100,90,100,70,100,70
p04541,Interview Prof. Maraun,Male,1992,White / Caucasian,High school diploma / GED,"$100,000 to $167,999",Independent,80,70,60,90,100,90,70,70,50,80,70,80,20,30,70,70,60,50,80,60,90,20,90,10,1,2,80,70,30,30,40,60,20,50,0,30,100,40,70,50,20,30,30,30
p04542,Corporate reliance,Female,2003,Other,High school diploma / GED,"Less than $30,000",Democrat,60,85,20,55,55,80,65,90,70,60,85,95,15,95,95,65,75,95,65,95,100,100,70,20,6,2,90,100,100,85,0,85,0,75,95,85,100,100,75,75,100,40,85,85
p04543,control,Female,1994,Hispanic / Latino,High school diploma / GED,"$100,000 to $167,999",Democrat,30,30,40,20,20,10,50,60,20,80,20,20,50,30,50,80,0,40,60,50,70,40,40,50,8,1,40,70,60,60,90,50,20,50,100,40,100,70,70,90,80,60,70,70
p04544,Social justice,Male,1965,White / Caucasian,Some college or Associate's degree,"$56,000 to $99,999",Republican,80,50,70,90,60,100,60,90,30,10,30,30,90,40,60,90,30,20,40,80,60,60,100,50,3,2,10,30,10,10,0,20,30,30,40,10,40,20,70,60,30,20,70,70
p04545,control,Male,1969,Other,Bachelor's degree,"$30,000 to $55,999",Republican,70,20,40,50,40,20,40,10,10,20,50,30,10,10,50,80,40,10,30,30,10,20,40,60,5,2,30,20,40,20,30,10,20,70,30,20,10,30,50,10,40,10,30,30
p04546,Consensus,Female,1995,White / Caucasian,Bachelor's degree,"$56,000 to $99,999",Republican,80,70,90,70,50,60,30,80,20,60,90,50,0,40,100,90,0,0,30,60,50,80,20,30,9,2,80,20,20,60,0,50,0,90,20,90,90,10,40,60,100,70,60,80
p04547,Model accuracy,Male,1985,White / Caucasian,Doctorate degree / Ph.D.,"$168,000 or more",Democrat,100,90,100,90,90,100,70,100,90,100,100,60,50,60,90,100,100,60,90,80,90,100,90,0,8,1,80,90,100,80,100,70,40,80,80,60,90,100,80,90,90,50,70,70
p04548,Former skeptics,Male,1979,White / Caucasian,High school diploma / GED,"Less than $30,000",Independent,15,85,95,40,85,50,80,85,75,40,50,50,30,45,100,80,25,55,30,10,55,40,100,15,0,2,95,30,5,5,35,0,0,15,85,10,0,0,0,70,50,0,30,70
p04549,Former skeptics,Female,1951,White / Caucasian,Some college or Associate's degree,"Less than $30,000",Republican,40,30,30,40,60,35,45,50,45,20,35,50,25,40,45,30,70,35,40,30,45,15,30,25,1,2,45,15,40,10,15,15,35,40,35,30,25,20,40,65,55,35,60,65
